scheme,volume,repetition,transaction_id,key_gen_time,encryption_time,decryption_time,integrity_verified,throughput
ECC+ChaCha20,5000,1,1,7.472299999790266,1.327700010733679,0.18990000535268337,True,4328.949606797933
ECC+ChaCha20,5000,1,2,0.0914999982342124,0.19190000602975488,0.12290000449866056,True,4328.949606797933
ECC+ChaCha20,5000,1,3,0.046499990276061,0.1731000083964318,0.11819999781437218,True,4328.949606797933
ECC+ChaCha20,5000,1,4,0.03329999162815511,0.15779999375808984,0.11059999815188348,True,4328.949606797933
ECC+ChaCha20,5000,1,5,0.03060000017285347,0.13919999764766544,0.10720000136643648,True,4328.949606797933
ECC+ChaCha20,5000,1,6,0.030099996365606785,0.14400000509340316,0.10889999975915998,True,4328.949606797933
ECC+ChaCha20,5000,1,7,0.029799994081258774,0.1365999924018979,0.10629999451339245,True,4328.949606797933
ECC+ChaCha20,5000,1,8,0.03429999924264848,0.14519999967887998,0.1075999898603186,True,4328.949606797933
ECC+ChaCha20,5000,1,9,0.03029999788850546,0.1382000045850873,0.10750000365078449,True,4328.949606797933
ECC+ChaCha20,5000,1,10,0.029799994081258774,0.1373999984934926,0.10679999832063913,True,4328.949606797933
ECC+ChaCha20,5000,1,11,0.029300004825927317,0.13529999705497175,0.10560000373516232,True,4328.949606797933
ECC+ChaCha20,5000,1,12,0.02920000406447798,0.14180000289343297,0.10779999138321728,True,4328.949606797933
ECC+ChaCha20,5000,1,13,0.030099996365606785,0.13689999468624592,0.106100007542409,True,4328.949606797933
ECC+ChaCha20,5000,1,14,0.030099996365606785,0.13729999773204327,0.10750000365078449,True,4328.949606797933
ECC+ChaCha20,5000,1,15,0.029700007871724665,0.13689999468624592,0.10710000060498714,True,4328.949606797933
ECC+ChaCha20,5000,1,16,0.029600007110275328,0.1353999978164211,0.10659999679774046,True,4328.949606797933
ECC+ChaCha20,5000,1,17,0.02990000939462334,0.14730000111740083,0.10629999451339245,True,4328.949606797933
ECC+ChaCha20,5000,1,18,0.02929999027401209,0.13559999933931977,0.10559998918324709,True,4328.949606797933
ECC+ChaCha20,5000,1,19,0.029300004825927317,0.13549999857787043,0.1066999975591898,True,4328.949606797933
ECC+ChaCha20,5000,1,20,0.029600007110275328,0.1348000077996403,0.10629999451339245,True,4328.949606797933
ECC+ChaCha20,5000,1,21,0.02890000178012997,0.13439999020192772,0.10649999603629112,True,4328.949606797933
ECC+ChaCha20,5000,1,22,0.029300004825927317,0.1357000001007691,0.10629999451339245,True,4328.949606797933
ECC+ChaCha20,5000,1,23,0.029700007871724665,0.1345000055152923,0.10630000906530768,True,4328.949606797933
ECC+ChaCha20,5000,1,24,0.030000010156072676,0.1412999990861863,0.10729998757597059,True,4328.949606797933
ECC+ChaCha20,5000,1,25,0.029700007871724665,0.13559999933931977,0.10600000678095967,True,4328.949606797933
ECC+ChaCha20,5000,1,26,0.03700000524986535,0.15160000475589186,0.11150000500492752,True,4328.949606797933
ECC+ChaCha20,5000,1,27,0.03159999323543161,0.14170000213198364,0.10830000974237919,True,4328.949606797933
ECC+ChaCha20,5000,1,28,0.030399998649954796,0.1368000084767118,0.10699999984353781,True,4328.949606797933
ECC+ChaCha20,5000,1,29,0.030000010156072676,0.13729999773204327,0.10740000288933516,True,4328.949606797933
ECC+ChaCha20,5000,1,30,0.030499999411404133,0.1396000006934628,0.10710000060498714,True,4328.949606797933
ECC+ChaCha20,5000,1,31,0.02989999484270811,0.13610000314656645,0.10640000982675701,True,4328.949606797933
ECC+ChaCha20,5000,1,32,0.02990000939462334,0.13500000932253897,0.10600000678095967,True,4328.949606797933
ECC+ChaCha20,5000,1,33,0.029499991796910763,0.13499999477062374,0.10679999832063913,True,4328.949606797933
ECC+ChaCha20,5000,1,34,0.02920000406447798,0.13490000856108963,0.10560000373516232,True,4328.949606797933
ECC+ChaCha20,5000,1,35,0.02950000634882599,0.13550001312978566,0.10609999299049377,True,4328.949606797933
ECC+ChaCha20,5000,1,36,0.029400005587376654,0.13419998867902905,0.10579999070614576,True,4328.949606797933
ECC+ChaCha20,5000,1,37,0.02990000939462334,0.14600000577047467,0.10620000830385834,True,4328.949606797933
ECC+ChaCha20,5000,1,38,0.03020001167897135,0.13610000314656645,0.10520000068936497,True,4328.949606797933
ECC+ChaCha20,5000,1,39,0.030099996365606785,0.13559999933931977,0.10649999603629112,True,4328.949606797933
ECC+ChaCha20,5000,1,40,0.029799994081258774,0.13559999933931977,0.10600000678095967,True,4328.949606797933
ECC+ChaCha20,5000,1,41,0.02950000634882599,0.1362999901175499,0.10649999603629112,True,4328.949606797933
ECC+ChaCha20,5000,1,42,0.029300004825927317,0.13530001160688698,0.10599999222904444,True,4328.949606797933
ECC+ChaCha20,5000,1,43,0.029100003303028643,0.1348999940091744,0.10570000449661165,True,4328.949606797933
ECC+ChaCha20,5000,1,44,0.029999995604157448,0.14879999798722565,0.10849999671336263,True,4328.949606797933
ECC+ChaCha20,5000,1,45,0.02920000406447798,0.13399998715613037,0.10569998994469643,True,4328.949606797933
